row	col	state	som	hadid02
0	Serial_No	MISMATCH	١	٩٦٩
0	Date	ONLY_som	٩٢٨	
0	Property_recorded_under_Block_No	MISMATCH	٤١٢٤	٢
0	Property_recorded_under_Parcel_No	MISMATCH	٤٠	٩٣٨
0	Parcel_Cat_No	MISMATCH	١٠	٤١٣٤
0	Parcel_Area	MISMATCH	٩,٠٢٠	٤٠
0	Nature_of_Entry	MISMATCH	خ	١٠
0	New_Serial_No	ONLY_hadid02		٩,،٥٧
0	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		تع ✓
0	Reference_to_Register_of_Changes_Serial_No	ONLY_som	١٨	
0	Tax_LP	BOTH_EMPTY		
0	Tax_Mils	MISMATCH	١٧٨	١٨٧
0	Total_Tax_LP	BOTH_EMPTY		
0	Total_Tax_Mils	ONLY_hadid02		✓٧
0	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
0	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_som	ــ	
0	Reference_to_Register_of_Exemptions_Amount_Mils	MISMATCH	ــ	..
0	Net_Assessment_LP	ONLY_hadid02		..
0	Net_Assessment_Mils	MISMATCH	٢١٤	٣٤
0	Remarks	BOTH_EMPTY		
1	Serial_No	ONLY_som	٢	
1	Date	ONLY_som	""""	
1	Property_recorded_under_Block_No	MISMATCH	٤١٢٩	٥
1	Property_recorded_under_Parcel_No	MISMATCH	٦	١
1	Parcel_Cat_No	MISMATCH	١٣	١
1	Parcel_Area	MISMATCH	٤٥٧٧	٦٠
1	Nature_of_Entry	MISMATCH	""""	–
1	New_Serial_No	ONLY_hadid02		٢,٤٧
1	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		""""
1	Reference_to_Register_of_Changes_Serial_No	ONLY_som	٠٢٤	
1	Tax_LP	BOTH_EMPTY		
1	Tax_Mils	MISMATCH	٠٢١	٤
1	Total_Tax_LP	ONLY_hadid02		١٦
1	Total_Tax_Mils	ONLY_hadid02		""""
1	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
1	Net_Assessment_LP	BOTH_EMPTY		
1	Net_Assessment_Mils	BOTH_EMPTY		
1	Remarks	BOTH_EMPTY		
2	Serial_No	ONLY_som	٣	
2	Date	ONLY_som	""""	
2	Property_recorded_under_Block_No	MISMATCH	٤١٤٢	٥
2	Property_recorded_under_Parcel_No	MISMATCH	٥	٤
2	Parcel_Cat_No	MISMATCH	١٣	✓
2	Parcel_Area	MISMATCH	٤,١٨١	٥
2	Nature_of_Entry	MISMATCH	""""	١
2	New_Serial_No	ONLY_hadid02		٢,١
2	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		٤
2	Reference_to_Register_of_Changes_Serial_No	ONLY_som	٠٢٤	
2	Tax_LP	BOTH_EMPTY		
2	Tax_Mils	ONLY_som	٠١٧	
2	Total_Tax_LP	ONLY_hadid02		١
2	Total_Tax_Mils	ONLY_hadid02		١
2	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
2	Net_Assessment_LP	BOTH_EMPTY		
2	Net_Assessment_Mils	BOTH_EMPTY		
2	Remarks	BOTH_EMPTY		
3	Serial_No	ONLY_som	٤	
3	Date	ONLY_som	""""	
3	Property_recorded_under_Block_No	MISMATCH	""""	٤
3	Property_recorded_under_Parcel_No	MISMATCH	٩	٤
3	Parcel_Cat_No	MISMATCH	١٣	١٦
3	Parcel_Area	MISMATCH	٤,٤٢٢	٤
3	Nature_of_Entry	MISMATCH	""""	✓
3	New_Serial_No	ONLY_hadid02		٢
3	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		٤
