row	col	state	som	hadid02
0	Serial_No	MISMATCH	٩٤٢ / ٩٤٢ / عدد ٥	""""
0	Date	MISMATCH	١	٩٣٨
0	Property_recorded_under_Block_No	MISMATCH	٩٣٨	٤١٣٦
0	Property_recorded_under_Parcel_No	MISMATCH	٤١٤٦	١٠
0	Parcel_Cat_No	MISMATCH	٦٠	١٠
0	Parcel_Area	MISMATCH	١٠	٨,٥٦٩
0	Nature_of_Entry	MISMATCH	٥,١١٩	ت
0	New_Serial_No	MISMATCH	٩٤٠ / تن	٠٢
0	Reference_to_Register_of_Changes_Volume_No	MISMATCH	٢٨٢	٩٤٣٤٧
0	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٢٢ / ٢	-
0	Tax_LP	ONLY_som	٥	
0	Tax_Mils	MISMATCH	٠٩٥	٩٢
0	Total_Tax_LP	ONLY_hadid02		✓
0	Total_Tax_Mils	BOTH_EMPTY		
0	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
0	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
0	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
0	Net_Assessment_LP	BOTH_EMPTY		
0	Net_Assessment_Mils	MISMATCH	١٠٢	١،٣٠
0	Remarks	BOTH_EMPTY		
1	Serial_No	MISMATCH	٢٠٨ / ٢	✓
1	Date	MATCH	""""	""""
1	Property_recorded_under_Block_No	ONLY_hadid02		٤١٤٦
1	Property_recorded_under_Parcel_No	MISMATCH	٤١٤٦	٢٧
1	Parcel_Cat_No	MISMATCH	٢٧	١٣
1	Parcel_Area	MISMATCH	١٢	٠٠٧
1	Nature_of_Entry	MISMATCH	٣,٠٠٧	""""
1	New_Serial_No	MISMATCH	""""	١
1	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
1	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		٠٠٨٩
1	Tax_LP	MISMATCH	٠٠٨	-
1	Tax_Mils	MISMATCH	ـ	-
1	Total_Tax_LP	ONLY_som	ـ	
1	Total_Tax_Mils	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
1	Net_Assessment_LP	BOTH_EMPTY		
1	Net_Assessment_Mils	BOTH_EMPTY		
1	Remarks	BOTH_EMPTY		
2	Serial_No	ONLY_hadid02		x
2	Date	MISMATCH	٢	""""
2	Property_recorded_under_Block_No	MISMATCH	""""	١
2	Property_recorded_under_Parcel_No	MISMATCH	٤١٤٧	٢
2	Parcel_Cat_No	MISMATCH	٢٧	✓
2	Parcel_Area	MISMATCH	٣	١٦
2	Nature_of_Entry	MISMATCH	٣,٢٣٤	""""
2	New_Serial_No	MISMATCH	""""	١
2	Reference_to_Register_of_Changes_Volume_No	MISMATCH	٩٧	١
2	Reference_to_Register_of_Changes_Serial_No	MISMATCH	T.D.L. 1940	١
2	Tax_LP	ONLY_hadid02		٤
2	Tax_Mils	MISMATCH	٠٠٨	٣
2	Total_Tax_LP	ONLY_hadid02		✓
2	Total_Tax_Mils	MISMATCH	١٠٢	١٠٣
2	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
2	Net_Assessment_LP	BOTH_EMPTY		
2	Net_Assessment_Mils	BOTH_EMPTY		
2	Remarks	BOTH_EMPTY		
3	Serial_No	BOTH_EMPTY		
3	Date	ONLY_hadid02		٣
3	Property_recorded_under_Block_No	ONLY_som	٩٣٩	
3	Property_recorded_under_Parcel_No	BOTH_EMPTY		
3	Parcel_Cat_No	BOTH_EMPTY		
3	Parcel_Area	BOTH_EMPTY		
3	Nature_of_Entry	ONLY_hadid02		١
3	New_Serial_No	ONLY_hadid02		١
3	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
3	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
3	Tax_LP	BOTH_EMPTY		
3	Tax_Mils	MISMATCH	١٠٢	""""
3	Total_Tax_LP	BOTH_EMPTY		
3	Total_Tax_Mils	MISMATCH	١٠٢	٠
3	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
3	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_hadid02		احعيد
3	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
3	Net_Assessment_LP	BOTH_EMPTY		
3	Net_Assessment_Mils	MATCH	١٠٢	١٠٢
3	Remarks	BOTH_EMPTY		
4	Serial_No	ONLY_hadid02		"✓"""
4	Date	ONLY_hadid02		١
4	Property_recorded_under_Block_No	ONLY_som	٩٤٠	
4	Property_recorded_under_Parcel_No	BOTH_EMPTY		
4	Parcel_Cat_No	BOTH_EMPTY		
4	Parcel_Area	BOTH_EMPTY		
4	Nature_of_Entry	BOTH_EMPTY		
4	New_Serial_No	ONLY_hadid02		٤
4	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		✓
4	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٢٢	٣٢
4	Tax_LP	BOTH_EMPTY		
4	Tax_Mils	BOTH_EMPTY		
4	Total_Tax_LP	BOTH_EMPTY		
4	Total_Tax_Mils	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_hadid02		..
4	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
4	Net_Assessment_LP	BOTH_EMPTY		
4	Net_Assessment_Mils	BOTH_EMPTY		
4	Remarks	BOTH_EMPTY		
5	Serial_No	MISMATCH	٢٢ / ٤	"✓"""
5	Date	ONLY_som	""""	
5	Property_recorded_under_Block_No	ONLY_hadid02		١
5	Property_recorded_under_Parcel_No	MISMATCH	٤١٤٧	٩٤٠
5	Parcel_Cat_No	MISMATCH	٧٤	١٣
5	Parcel_Area	MISMATCH	١٢	٣,٣
5	Nature_of_Entry	MISMATCH	٢,١٠٤	T.D.
5	New_Serial_No	MISMATCH	٧١ / تنزيل	٤
5	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		١
5	Reference_to_Register_of_Changes_Serial_No	MISMATCH	T.D.L. 1940	١
5	Tax_LP	ONLY_hadid02		–
5	Tax_Mils	MISMATCH	٠٢٥	–
5	Total_Tax_LP	BOTH_EMPTY		
5	Total_Tax_Mils	MISMATCH	٠٢٥	–
5	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
5	Net_Assessment_LP	BOTH_EMPTY		
5	Net_Assessment_Mils	MISMATCH	٠٢٥	–
5	Remarks	BOTH_EMPTY		
6	Serial_No	ONLY_hadid02		""""
6	Date	ONLY_hadid02		٩٤١
6	Property_recorded_under_Block_No	ONLY_som	٩٤١	
6	Property_recorded_under_Parcel_No	BOTH_EMPTY		
6	Parcel_Cat_No	BOTH_EMPTY		
6	Parcel_Area	ONLY_hadid02		.
6	Nature_of_Entry	ONLY_hadid02		..
6	New_Serial_No	ONLY_hadid02		١
6	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
6	Tax_LP	BOTH_EMPTY		
6	Tax_Mils	BOTH_EMPTY		
6	Total_Tax_LP	BOTH_EMPTY		
6	Total_Tax_Mils	MISMATCH	٠٢٥	٠
6	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		١٣
6	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_hadid02		-
6	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
6	Net_Assessment_LP	BOTH_EMPTY		
6	Net_Assessment_Mils	MISMATCH	٠٢٥	١
6	Remarks	BOTH_EMPTY		
7	Serial_No	ONLY_hadid02		✓
7	Date	ONLY_hadid02		١
7	Property_recorded_under_Block_No	BOTH_EMPTY		
7	Property_recorded_under_Parcel_No	BOTH_EMPTY		
7	Parcel_Cat_No	BOTH_EMPTY		
7	Parcel_Area	BOTH_EMPTY		
7	Nature_of_Entry	BOTH_EMPTY		
7	New_Serial_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		.
7	Tax_LP	ONLY_hadid02		✓
7	Tax_Mils	BOTH_EMPTY		
7	Total_Tax_LP	ONLY_hadid02		–
7	Total_Tax_Mils	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
7	Net_Assessment_LP	BOTH_EMPTY		
7	Net_Assessment_Mils	ONLY_hadid02		٠
7	Remarks	BOTH_EMPTY		
8	Serial_No	ONLY_hadid02		✓
8	Date	ONLY_hadid02		٩٤٢/ ٩٤
8	Property_recorded_under_Block_No	ONLY_som	٩٤٢ / ٩٤٠	
8	Property_recorded_under_Parcel_No	BOTH_EMPTY		
8	Parcel_Cat_No	BOTH_EMPTY		
8	Parcel_Area	BOTH_EMPTY		
8	Nature_of_Entry	BOTH_EMPTY		
8	New_Serial_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
8	Tax_LP	ONLY_hadid02		..
8	Tax_Mils	BOTH_EMPTY		
8	Total_Tax_LP	BOTH_EMPTY		
8	Total_Tax_Mils	MISMATCH	٤٠	٤
8	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		١
8	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
8	Net_Assessment_LP	BOTH_EMPTY		
8	Net_Assessment_Mils	MISMATCH	٤٠	١
8	Remarks	BOTH_EMPTY		
9	Serial_No	ONLY_hadid02		١
9	Date	ONLY_hadid02		٩٣٠
9	Property_recorded_under_Block_No	ONLY_hadid02		""""
9	Property_recorded_under_Parcel_No	BOTH_EMPTY		
9	Parcel_Cat_No	BOTH_EMPTY		
9	Parcel_Area	BOTH_EMPTY		
9	Nature_of_Entry	BOTH_EMPTY		
9	New_Serial_No	ONLY_hadid02		١
9	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		١
9	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		_
9	Tax_LP	ONLY_hadid02		..
9	Tax_Mils	BOTH_EMPTY		
9	Total_Tax_LP	ONLY_hadid02		–
9	Total_Tax_Mils	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		–
9	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
9	Net_Assessment_LP	BOTH_EMPTY		
9	Net_Assessment_Mils	MISMATCH	٩٤٣/٩٤٠	–
9	Remarks	BOTH_EMPTY		
10	Serial_No	BOTH_EMPTY		
10	Date	ONLY_hadid02		✓
10	Property_recorded_under_Block_No	ONLY_som	٩٤٣ / ٩٤٤	
10	Property_recorded_under_Parcel_No	BOTH_EMPTY		
10	Parcel_Cat_No	BOTH_EMPTY		
10	Parcel_Area	BOTH_EMPTY		
10	Nature_of_Entry	BOTH_EMPTY		
10	New_Serial_No	ONLY_hadid02		"""."
10	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		٣
10	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
10	Tax_LP	BOTH_EMPTY		
10	Tax_Mils	BOTH_EMPTY		
10	Total_Tax_LP	BOTH_EMPTY		
10	Total_Tax_Mils	MISMATCH	٠٨٠	""""
10	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
10	Net_Assessment_LP	BOTH_EMPTY		
10	Net_Assessment_Mils	MISMATCH	٠٨٠	٠
10	Remarks	BOTH_EMPTY		
11	Serial_No	MISMATCH	-	""""
11	Date	ONLY_som	-	
11	Property_recorded_under_Block_No	ONLY_som	-	
11	Property_recorded_under_Parcel_No	ONLY_som	-	
11	Parcel_Cat_No	ONLY_som	-	
11	Parcel_Area	MISMATCH	-	..
11	Nature_of_Entry	ONLY_som	-	
11	New_Serial_No	ONLY_som	-	
11	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
11	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
11	Tax_LP	BOTH_EMPTY		
11	Tax_Mils	BOTH_EMPTY		
11	Total_Tax_LP	BOTH_EMPTY		
11	Total_Tax_Mils	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
11	Net_Assessment_LP	BOTH_EMPTY		
11	Net_Assessment_Mils	MISMATCH	٤٦	–
11	Remarks	BOTH_EMPTY		
12	Serial_No	MISMATCH	٤٣٢ / ١٠ / ٤٣٠	"✓"""
12	Date	BOTH_EMPTY		
12	Property_recorded_under_Block_No	BOTH_EMPTY		
12	Property_recorded_under_Parcel_No	BOTH_EMPTY		
