row	col	state	som	hadid02
0	Serial_No	MISMATCH	١	✓
0	Date	MISMATCH	٩٢٨	ا٣٨
0	Property_recorded_under_Block_No	MISMATCH	٤٠٢٤	٤١٣٤
0	Property_recorded_under_Parcel_No	MISMATCH	٢١	٣١
0	Parcel_Cat_No	MATCH	١٠	١٠
0	Parcel_Area	MISMATCH	١٩,٠٦٤	١٤٢
0	Nature_of_Entry	MISMATCH	بيع	تح ✓
0	New_Serial_No	BOTH_EMPTY		
0	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
0	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		٢٥٢
0	Tax_LP	MISMATCH	٢٥٢	✓
0	Tax_Mils	MISMATCH	٢٢٥	٢٣٥
0	Total_Tax_LP	BOTH_EMPTY		
0	Total_Tax_Mils	BOTH_EMPTY		
0	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
0	Reference_to_Register_of_Exemptions_Amount_LP	MISMATCH	—	.
0	Reference_to_Register_of_Exemptions_Amount_Mils	MISMATCH	—	-
0	Net_Assessment_LP	BOTH_EMPTY		
0	Net_Assessment_Mils	MISMATCH	٩٠٢	٩٣
0	Remarks	BOTH_EMPTY		
1	Serial_No	MISMATCH	٢	٤
1	Date	MATCH	""""	""""
1	Property_recorded_under_Block_No	ONLY_hadid02		""""
1	Property_recorded_under_Parcel_No	MATCH	٥٤	٥٤
1	Parcel_Cat_No	MATCH	١٠	١٠
1	Parcel_Area	MISMATCH	٧,٣٤٤	١
1	Nature_of_Entry	MATCH	""""	""""
1	New_Serial_No	BOTH_EMPTY		
1	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		٧
1	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		١٤
1	Tax_LP	ONLY_som	١٤٤	
1	Tax_Mils	MISMATCH	١٢٢	١٣٢
1	Total_Tax_LP	BOTH_EMPTY		
1	Total_Tax_Mils	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
1	Net_Assessment_LP	BOTH_EMPTY		
1	Net_Assessment_Mils	BOTH_EMPTY		
1	Remarks	BOTH_EMPTY		
2	Serial_No	MISMATCH	٣	-
2	Date	MATCH	""""	""""
2	Property_recorded_under_Block_No	MISMATCH	٤١٢٩	٤١٣٩
2	Property_recorded_under_Parcel_No	MISMATCH	٢١	٣
2	Parcel_Cat_No	MISMATCH	١٢	١٣
2	Parcel_Area	MISMATCH	١,٠٧٩	١,٠٩
2	Nature_of_Entry	MISMATCH	""""	..
2	New_Serial_No	BOTH_EMPTY		
2	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
2	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		٠١٦
2	Tax_LP	ONLY_som	٠١٦	
2	Tax_Mils	MATCH	٠٠٩	٠٠٩
2	Total_Tax_LP	BOTH_EMPTY		
2	Total_Tax_Mils	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
2	Net_Assessment_LP	BOTH_EMPTY		
2	Net_Assessment_Mils	BOTH_EMPTY		
2	Remarks	BOTH_EMPTY		
3	Serial_No	MISMATCH	٤	✓
3	Date	ONLY_hadid02		..
3	Property_recorded_under_Block_No	BOTH_EMPTY		
3	Property_recorded_under_Parcel_No	BOTH_EMPTY		
3	Parcel_Cat_No	MISMATCH	١٦	✓
3	Parcel_Area	MISMATCH	١,٦١٨	١٦,٨
3	Nature_of_Entry	ONLY_hadid02		✓
3	New_Serial_No	BOTH_EMPTY		
3	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
3	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
3	Tax_LP	MISMATCH	—	-
3	Tax_Mils	MISMATCH	—	-
3	Total_Tax_LP	BOTH_EMPTY		
3	Total_Tax_Mils	BOTH_EMPTY		
3	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
3	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
3	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
3	Net_Assessment_LP	BOTH_EMPTY		
3	Net_Assessment_Mils	BOTH_EMPTY		
3	Remarks	BOTH_EMPTY		
4	Serial_No	MISMATCH	٥	١
4	Date	MATCH	""""	""""
4	Property_recorded_under_Block_No	ONLY_hadid02		""""
4	Property_recorded_under_Parcel_No	MATCH	٤٢	٤٢
4	Parcel_Cat_No	MISMATCH	١٢	١٣
4	Parcel_Area	MISMATCH	١,٦٦٠	١٦,٦٥
4	Nature_of_Entry	MISMATCH	""""	..
4	New_Serial_No	BOTH_EMPTY		
4	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	..
4	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		٠١٦
4	Tax_LP	ONLY_som	٠١٦	
4	Tax_Mils	MISMATCH	٠١٢	٠٣
4	Total_Tax_LP	BOTH_EMPTY		
4	Total_Tax_Mils	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
4	Net_Assessment_LP	BOTH_EMPTY		
4	Net_Assessment_Mils	BOTH_EMPTY		
4	Remarks	BOTH_EMPTY		
5	Serial_No	MISMATCH	٦	-
5	Date	ONLY_hadid02		""""
5	Property_recorded_under_Block_No	BOTH_EMPTY		
5	Property_recorded_under_Parcel_No	BOTH_EMPTY		
5	Parcel_Cat_No	MISMATCH	١٦	-
5	Parcel_Area	MISMATCH	٢,٤٩٨	٢,٨٩
5	Nature_of_Entry	ONLY_hadid02		من
5	New_Serial_No	BOTH_EMPTY		
5	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
5	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		-
5	Tax_LP	ONLY_hadid02		-
5	Tax_Mils	ONLY_hadid02		-
5	Total_Tax_LP	BOTH_EMPTY		
5	Total_Tax_Mils	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
5	Net_Assessment_LP	BOTH_EMPTY		
5	Net_Assessment_Mils	BOTH_EMPTY		
5	Remarks	BOTH_EMPTY		
6	Serial_No	MISMATCH	٧	✓
6	Date	MATCH	""""	""""
6	Property_recorded_under_Block_No	MATCH	٤١٤٠	٤١٤٠
6	Property_recorded_under_Parcel_No	MISMATCH	١٢	١٣
6	Parcel_Cat_No	MISMATCH	١٢	١٣
6	Parcel_Area	MISMATCH	٢,١٧٥	٢,٧٠
6	Nature_of_Entry	MISMATCH	""""	"""."
6	New_Serial_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
6	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		٠٢٤
6	Tax_LP	ONLY_som	٠٢٤	
6	Tax_Mils	MATCH	٠١٧	٠١٧
6	Total_Tax_LP	BOTH_EMPTY		
6	Total_Tax_Mils	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
6	Net_Assessment_LP	BOTH_EMPTY		
6	Net_Assessment_Mils	BOTH_EMPTY		
6	Remarks	BOTH_EMPTY		
7	Serial_No	MISMATCH	٨	✓
7	Date	MATCH	""""	""""
7	Property_recorded_under_Block_No	MATCH	""""	""""
7	Property_recorded_under_Parcel_No	MISMATCH	٧٣	١
7	Parcel_Cat_No	MISMATCH	١٢	١٣
7	Parcel_Area	MISMATCH	١,٢٤٨	١,٨٩
7	Nature_of_Entry	MATCH	""""	""""
7	New_Serial_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	٤
7	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		٠١٦
7	Tax_LP	ONLY_som	٠١٦	
7	Tax_Mils	MISMATCH	٠١١	٠١
7	Total_Tax_LP	BOTH_EMPTY		
7	Total_Tax_Mils	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
