row	col	state	som	hadid02
0	Serial_No	MISMATCH	٩٧	٧
0	Date	ONLY_som	٩٢٢/٩٢٤	
0	Property_recorded_under_Block_No	ONLY_som	٤١٤٩	
0	Property_recorded_under_Parcel_No	ONLY_som	٢٨	
0	Parcel_Cat_No	ONLY_som	١٢	
0	Parcel_Area	ONLY_som	٢,١٨٩	
0	Nature_of_Entry	ONLY_som	بيع	
0	New_Serial_No	MISMATCH	٢٥	١٣٥
0	Reference_to_Register_of_Changes_Volume_No	ONLY_som	١	
0	Reference_to_Register_of_Changes_Serial_No	ONLY_som	٢١	
0	Tax_LP	MISMATCH	✓	١
0	Tax_Mils	ONLY_som	٠٢٤	
0	Total_Tax_LP	MISMATCH	٨	٤٢
0	Total_Tax_Mils	MISMATCH	٨٧٢	٣٤٠
0	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
0	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
0	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
0	Net_Assessment_LP	MATCH	٨	٨
0	Net_Assessment_Mils	MISMATCH	٨٧٢	٩،٩٢
0	Remarks	BOTH_EMPTY		
1	Serial_No	ONLY_som	٩٨	
1	Date	BOTH_EMPTY		
1	Property_recorded_under_Block_No	BOTH_EMPTY		
1	Property_recorded_under_Parcel_No	BOTH_EMPTY		
1	Parcel_Cat_No	ONLY_som	١٦	
1	Parcel_Area	ONLY_som	٤,٣١٤	
1	Nature_of_Entry	BOTH_EMPTY		
1	New_Serial_No	BOTH_EMPTY		
1	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
1	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
1	Tax_LP	BOTH_EMPTY		
1	Tax_Mils	BOTH_EMPTY		
1	Total_Tax_LP	BOTH_EMPTY		
1	Total_Tax_Mils	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
1	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
1	Net_Assessment_LP	BOTH_EMPTY		
1	Net_Assessment_Mils	BOTH_EMPTY		
1	Remarks	BOTH_EMPTY		
2	Serial_No	ONLY_som	٩٩	
2	Date	BOTH_EMPTY		
2	Property_recorded_under_Block_No	ONLY_som	٤١٤١	
2	Property_recorded_under_Parcel_No	ONLY_som	٥	
2	Parcel_Cat_No	ONLY_som	١٤	
2	Parcel_Area	ONLY_som	١,١٧٤	
2	Nature_of_Entry	ONLY_som	""""	
2	New_Serial_No	BOTH_EMPTY		
2	Reference_to_Register_of_Changes_Volume_No	ONLY_som	١	
2	Reference_to_Register_of_Changes_Serial_No	ONLY_som	٥٩	
2	Tax_LP	BOTH_EMPTY		
2	Tax_Mils	BOTH_EMPTY		
2	Total_Tax_LP	BOTH_EMPTY		
2	Total_Tax_Mils	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
2	Net_Assessment_LP	BOTH_EMPTY		
2	Net_Assessment_Mils	BOTH_EMPTY		
2	Remarks	BOTH_EMPTY		
3	Serial_No	BOTH_EMPTY		
3	Date	BOTH_EMPTY		
3	Property_recorded_under_Block_No	BOTH_EMPTY		
3	Property_recorded_under_Parcel_No	BOTH_EMPTY		
3	Parcel_Cat_No	BOTH_EMPTY		
3	Parcel_Area	BOTH_EMPTY		
3	Nature_of_Entry	BOTH_EMPTY		
3	New_Serial_No	BOTH_EMPTY		
3	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
3	Reference_to_Register_of_Changes_Serial_No	MISMATCH	عقد	١٥٤
3	Tax_LP	ONLY_hadid02		""""
3	Tax_Mils	BOTH_EMPTY		
3	Total_Tax_LP	BOTH_EMPTY		
3	Total_Tax_Mils	ONLY_hadid02		٤
3	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
3	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_hadid02		–
3	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
3	Net_Assessment_LP	BOTH_EMPTY		
3	Net_Assessment_Mils	ONLY_hadid02		–
3	Remarks	BOTH_EMPTY		
4	Serial_No	MISMATCH	١٠٠	١٠
4	Date	MISMATCH	٤٥/٤٤	✓
4	Property_recorded_under_Block_No	MISMATCH	٤١٤٤	٤١٤
4	Property_recorded_under_Parcel_No	MISMATCH	٢	٤٠
4	Parcel_Cat_No	MATCH	١٠	١٠
4	Parcel_Area	MISMATCH	١١,٨٦٨	١,٩٨
4	Nature_of_Entry	MATCH	بيع	بيع
4	New_Serial_No	ONLY_som	٢٧٢	
4	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		٤٤
4	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٦٤٤٤/٦٤٤٥	٣
4	Tax_LP	MISMATCH	✓	٧
4	Tax_Mils	MISMATCH	٢٣٢	٤١٣٤
4	Total_Tax_LP	MISMATCH	٨	""""
4	Total_Tax_Mils	MISMATCH	١٤٤	٤٠
4	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
4	Net_Assessment_LP	BOTH_EMPTY		
4	Net_Assessment_Mils	BOTH_EMPTY		
4	Remarks	BOTH_EMPTY		
5	Serial_No	MISMATCH	١٠١	٨
5	Date	MISMATCH	""""	١
5	Property_recorded_under_Block_No	MISMATCH	٤١٤٤	١
5	Property_recorded_under_Parcel_No	MISMATCH	٢٤	٣٤
5	Parcel_Cat_No	MATCH	١٠	١٠
5	Parcel_Area	MISMATCH	٨,٥٤٦	٨,٤٦
5	Nature_of_Entry	ONLY_som	""""	
5	New_Serial_No	MISMATCH	""""	..
5	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		_
5	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٦٤٤٦/٦٤٤٧	١
5	Tax_LP	MISMATCH	✓	✓.
5	Tax_Mils	MISMATCH	٢٤٢	١٢
5	Total_Tax_LP	MISMATCH	٨	٩٦
5	Total_Tax_Mils	MISMATCH	١١٦	٠٨
5	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
5	Net_Assessment_LP	BOTH_EMPTY		
5	Net_Assessment_Mils	BOTH_EMPTY		
5	Remarks	BOTH_EMPTY		
6	Serial_No	MATCH	١٠٢	١٠٢
6	Date	MISMATCH	؛	""""
6	Property_recorded_under_Block_No	MISMATCH	٤١٢٨	""""
6	Property_recorded_under_Parcel_No	MATCH	١	١
6	Parcel_Cat_No	MISMATCH	١٤	٠٠٤
6	Parcel_Area	MISMATCH	"٧,٨٠٠
١٦ ٧,٧٠٧"	١٧٠٧٠
6	Nature_of_Entry	MISMATCH	✓	٠
6	New_Serial_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
6	Tax_LP	BOTH_EMPTY		
6	Tax_Mils	MISMATCH	٠٧٢	٠٣٢
6	Total_Tax_LP	MISMATCH	٤	٠٤
6	Total_Tax_Mils	MATCH	٠٩٠	٠٩٠
6	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
6	Net_Assessment_LP	BOTH_EMPTY		
6	Net_Assessment_Mils	BOTH_EMPTY		
6	Remarks	BOTH_EMPTY		
7	Serial_No	MATCH	١٠٣	١٠٣
7	Date	MISMATCH	؛	""""
7	Property_recorded_under_Block_No	MATCH	٤١٤٤	٤١٤٤
7	Property_recorded_under_Parcel_No	MISMATCH	٢٢	٠٢
7	Parcel_Cat_No	MATCH	١٤	١٤
7	Parcel_Area	MISMATCH	٩,٥٦٤	٣,٩٢
7	Nature_of_Entry	MISMATCH	✓	من تسل
7	New_Serial_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
7	Tax_LP	BOTH_EMPTY		
7	Tax_Mils	MATCH	٠٤٠	٠٤٠
7	Total_Tax_LP	MATCH	٤	٤
7	Total_Tax_Mils	MISMATCH	١٢٠	٠٤٨٠
7	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
7	Net_Assessment_LP	BOTH_EMPTY		
7	Net_Assessment_Mils	BOTH_EMPTY		
7	Remarks	BOTH_EMPTY		
8	Serial_No	MATCH	١٠٤	١٠٤
8	Date	MISMATCH	'	""""
8	Property_recorded_under_Block_No	MISMATCH	٤١٤٤	١١٧
8	Property_recorded_under_Parcel_No	MISMATCH	٥٤	١٥٤
8	Parcel_Cat_No	MATCH	١٤	١٤
8	Parcel_Area	MISMATCH	١٤,١٨٤	٤
8	Nature_of_Entry	MISMATCH	✓	..
8	New_Serial_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
8	Tax_LP	BOTH_EMPTY		
8	Tax_Mils	MISMATCH	٠٦٠	..
8	Total_Tax_LP	MATCH	٤	٤
8	Total_Tax_Mils	MISMATCH	١٩٠	١٦٠
8	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
8	Net_Assessment_LP	MATCH	٤	٤
8	Net_Assessment_Mils	MISMATCH	١٩٠	١٠
8	Remarks	BOTH_EMPTY		
9	Serial_No	BOTH_EMPTY		
9	Date	BOTH_EMPTY		
9	Property_recorded_under_Block_No	BOTH_EMPTY		
9	Property_recorded_under_Parcel_No	BOTH_EMPTY		
9	Parcel_Cat_No	BOTH_EMPTY		
9	Parcel_Area	ONLY_hadid02		٤٠
9	Nature_of_Entry	MISMATCH	فرز وتخريب	ضريبةحرب
9	New_Serial_No	BOTH_EMPTY		
9	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
9	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
9	Tax_LP	BOTH_EMPTY		
9	Tax_Mils	BOTH_EMPTY		
9	Total_Tax_LP	BOTH_EMPTY		
9	Total_Tax_Mils	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
9	Net_Assessment_LP	MATCH	١٢	١٢
9	Net_Assessment_Mils	MISMATCH	٥٠٧	بيع٠
9	Remarks	BOTH_EMPTY		
10	Serial_No	BOTH_EMPTY		
10	Date	ONLY_hadid02		""""
10	Property_recorded_under_Block_No	BOTH_EMPTY		
10	Property_recorded_under_Parcel_No	BOTH_EMPTY		
10	Parcel_Cat_No	BOTH_EMPTY		
10	Parcel_Area	BOTH_EMPTY		
10	Nature_of_Entry	BOTH_EMPTY		
